code,indicator,country,year,value
EA_4T8_AG25T99_GPI,"Educational attainment: at least completed post-secondary (ISCED 4 or higher), population 25+ years, gender parity index (GPI)",Brazil,2004,
EA_4T8_AG25T99_GPI,"Educational attainment: at least completed post-secondary (ISCED 4 or higher), population 25+ years, gender parity index (GPI)",Brazil,2006,
EA_4T8_AG25T99_GPI,"Educational attainment: at least completed post-secondary (ISCED 4 or higher), population 25+ years, gender parity index (GPI)",Brazil,2007,
EA_4T8_AG25T99_GPI,"Educational attainment: at least completed post-secondary (ISCED 4 or higher), population 25+ years, gender parity index (GPI)",Brazil,2008,
EA_4T8_AG25T99_GPI,"Educational attainment: at least completed post-secondary (ISCED 4 or higher), population 25+ years, gender parity index (GPI)",Brazil,2009,
EA_4T8_AG25T99_GPI,"Educational attainment: at least completed post-secondary (ISCED 4 or higher), population 25+ years, gender parity index (GPI)",Brazil,2010,
EA_4T8_AG25T99_GPI,"Educational attainment: at least completed post-secondary (ISCED 4 or higher), population 25+ years, gender parity index (GPI)",Brazil,2011,
EA_4T8_AG25T99_GPI,"Educational attainment: at least completed post-secondary (ISCED 4 or higher), population 25+ years, gender parity index (GPI)",Brazil,2012,
EA_4T8_AG25T99_GPI,"Educational attainment: at least completed post-secondary (ISCED 4 or higher), population 25+ years, gender parity index (GPI)",Brazil,2013,
EA_4T8_AG25T99_GPI,"Educational attainment: at least completed post-secondary (ISCED 4 or higher), population 25+ years, gender parity index (GPI)",Brazil,2014,
EA_4T8_AG25T99_GPI,"Educational attainment: at least completed post-secondary (ISCED 4 or higher), population 25+ years, gender parity index (GPI)",France,2004,0.98283
EA_4T8_AG25T99_GPI,"Educational attainment: at least completed post-secondary (ISCED 4 or higher), population 25+ years, gender parity index (GPI)",France,2005,1.00202
EA_4T8_AG25T99_GPI,"Educational attainment: at least completed post-secondary (ISCED 4 or higher), population 25+ years, gender parity index (GPI)",France,2007,1.00735
EA_4T8_AG25T99_GPI,"Educational attainment: at least completed post-secondary (ISCED 4 or higher), population 25+ years, gender parity index (GPI)",France,2008,1.03266
EA_4T8_AG25T99_GPI,"Educational attainment: at least completed post-secondary (ISCED 4 or higher), population 25+ years, gender parity index (GPI)",France,2009,1.03892
EA_4T8_AG25T99_GPI,"Educational attainment: at least completed post-secondary (ISCED 4 or higher), population 25+ years, gender parity index (GPI)",France,2010,1.02042
EA_4T8_AG25T99_GPI,"Educational attainment: at least completed post-secondary (ISCED 4 or higher), population 25+ years, gender parity index (GPI)",France,2011,1.02429
EA_4T8_AG25T99_GPI,"Educational attainment: at least completed post-secondary (ISCED 4 or higher), population 25+ years, gender parity index (GPI)",France,2012,1.02812
EA_4T8_AG25T99_GPI,"Educational attainment: at least completed post-secondary (ISCED 4 or higher), population 25+ years, gender parity index (GPI)",France,2013,1.03645
EA_4T8_AG25T99_GPI,"Educational attainment: at least completed post-secondary (ISCED 4 or higher), population 25+ years, gender parity index (GPI)",France,2014,1.04634
EA_4T8_AG25T99_GPI,"Educational attainment: at least completed post-secondary (ISCED 4 or higher), population 25+ years, gender parity index (GPI)",France,2015,1.05613
EA_4T8_AG25T99_M,"Educational attainment: at least completed post-secondary (ISCED 4 or higher), population 25+ years, male (%)",Namibia,2001,5.95395
EA_5T8_AG25T99,"Educational attainment: at least completed short-cycle tertiary (ISCED 5 or higher), population 25+ years, both sexes (%)",Belize,2005,11.05404
EA_5T8_AG25T99,"Educational attainment: at least completed short-cycle tertiary (ISCED 5 or higher), population 25+ years, both sexes (%)",Belize,2010,5.7185
EA_7T8_AG25T99_F,"Educational attainment: at least master's or equivalent (ISCED 7 or higher), population 25+ years, female (%)",RepublicofMoldova,2013,0.60565
EA_7T8_AG25T99_F,"Educational attainment: at least master's or equivalent (ISCED 7 or higher), population 25+ years, female (%)",RepublicofMoldova,2014,0.76507
EA_7T8_AG25T99_F,"Educational attainment: at least master's or equivalent (ISCED 7 or higher), population 25+ years, female (%)",RepublicofMoldova,2015,1.15074
EA_1T8_AG25T99_M,"Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, male (%)",UnitedKingdomofGreatBritainandNorthernIreland,2009,99.8457
EA_1T8_AG25T99_M,"Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, male (%)",UnitedKingdomofGreatBritainandNorthernIreland,2010,99.87633
EA_1T8_AG25T99_M,"Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, male (%)",UnitedKingdomofGreatBritainandNorthernIreland,2011,99.89578
EA_1T8_AG25T99_M,"Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, male (%)",UnitedKingdomofGreatBritainandNorthernIreland,2012,99.86136
EA_1T8_AG25T99_M,"Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, male (%)",UnitedKingdomofGreatBritainandNorthernIreland,2013,99.86798
EA_1T8_AG25T99_M,"Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, male (%)",UnitedKingdomofGreatBritainandNorthernIreland,2014,99.92618
EA_3T8_AG25T99_GPI,"Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, gender parity index (GPI)",Anguilla,2001,1.15331
EA_4T8_AG25T99_F,"Educational attainment: at least completed post-secondary (ISCED 4 or higher), population 25+ years, female (%)",Fiji,2007,14.55701
EA_7T8_AG25T99_GPI,"Educational attainment: at least master's or equivalent (ISCED 7 or higher), population 25+ years, gender parity index (GPI)",Rwanda,2012,0.29344
EA_4T8_AG25T99,"Educational attainment: at least completed post-secondary (ISCED 4 or higher), population 25+ years, both sexes (%)",Kenya,2009,7.72848
EA_4T8_AG25T99,"Educational attainment: at least completed post-secondary (ISCED 4 or higher), population 25+ years, both sexes (%)",Kenya,2010,7.92328
EA_4T8_AG25T99,"Educational attainment: at least completed post-secondary (ISCED 4 or higher), population 25+ years, both sexes (%)",Panama,2000,11.16731
EA_4T8_AG25T99,"Educational attainment: at least completed post-secondary (ISCED 4 or higher), population 25+ years, both sexes (%)",Panama,2010,22.73995
EA_5T8_AG25T99_M,"Educational attainment: at least completed short-cycle tertiary (ISCED 5 or higher), population 25+ years, male (%)",Dominica,2001,5.23407
EA_1T8_AG25T99_GPI,"Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, gender parity index (GPI)",Tajikistan,2000,0.97641
EA_5T8_AG25T99,"Educational attainment: at least completed short-cycle tertiary (ISCED 5 or higher), population 25+ years, both sexes (%)",Palestine,2004,17.73035
EA_5T8_AG25T99,"Educational attainment: at least completed short-cycle tertiary (ISCED 5 or higher), population 25+ years, both sexes (%)",Palestine,2006,18.3751
EA_5T8_AG25T99,"Educational attainment: at least completed short-cycle tertiary (ISCED 5 or higher), population 25+ years, both sexes (%)",Palestine,2007,19.0071
EA_5T8_AG25T99,"Educational attainment: at least completed short-cycle tertiary (ISCED 5 or higher), population 25+ years, both sexes (%)",Palestine,2008,19.43376
EA_5T8_AG25T99,"Educational attainment: at least completed short-cycle tertiary (ISCED 5 or higher), population 25+ years, both sexes (%)",Palestine,2009,21.85122
EA_5T8_AG25T99,"Educational attainment: at least completed short-cycle tertiary (ISCED 5 or higher), population 25+ years, both sexes (%)",Palestine,2010,21.99041
EA_5T8_AG25T99,"Educational attainment: at least completed short-cycle tertiary (ISCED 5 or higher), population 25+ years, both sexes (%)",Palestine,2011,23.58294
EA_5T8_AG25T99,"Educational attainment: at least completed short-cycle tertiary (ISCED 5 or higher), population 25+ years, both sexes (%)",Palestine,2012,24.82232
EA_5T8_AG25T99,"Educational attainment: at least completed short-cycle tertiary (ISCED 5 or higher), population 25+ years, both sexes (%)",Palestine,2013,22.53745
EA_5T8_AG25T99,"Educational attainment: at least completed short-cycle tertiary (ISCED 5 or higher), population 25+ years, both sexes (%)",Palestine,2014,22.73339
EA_5T8_AG25T99,"Educational attainment: at least completed short-cycle tertiary (ISCED 5 or higher), population 25+ years, both sexes (%)",Palestine,2015,23.48981
EA_2T8_AG25T99_M,"Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, male (%)",Tonga,2006,70.93045
EA_2T8_AG25T99_M,"Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, male (%)",Tonga,2011,88.38589
EA_3T8_AG25T99,"Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)",Hungary,2001,55.074
EA_3T8_AG25T99,"Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)",Hungary,2005,63.55242
EA_3T8_AG25T99,"Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)",Hungary,2009,74.53801
EA_3T8_AG25T99,"Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)",Hungary,2010,75.69111
EA_3T8_AG25T99,"Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)",Hungary,2011,76.65756
EA_3T8_AG25T99,"Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)",Hungary,2012,77.63198
EA_3T8_AG25T99,"Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)",Hungary,2013,78.48742
EA_3T8_AG25T99,"Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)",Hungary,2014,74.12236
EA_3T8_AG25T99,"Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)",Hungary,2015,75.09918
EA_2T8_AG25T99,"Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)",Uruguay,2003,59.26054
EA_2T8_AG25T99,"Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)",Uruguay,2006,47.1333
EA_2T8_AG25T99,"Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)",Uruguay,2008,51.16077
EA_2T8_AG25T99,"Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)",Uruguay,2009,49.75869
EA_2T8_AG25T99,"Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)",Uruguay,2010,49.49821
EA_2T8_AG25T99,"Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)",Uruguay,2011,51.21222
EA_2T8_AG25T99,"Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)",Uruguay,2012,52.46095
EA_2T8_AG25T99,"Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)",Uruguay,2013,52.31441
EA_2T8_AG25T99,"Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)",Uruguay,2014,53.38448
EA_2T8_AG25T99,"Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)",Uruguay,2015,54.10314
EA_4T8_AG25T99_F,"Educational attainment: at least completed post-secondary (ISCED 4 or higher), population 25+ years, female (%)","China,HongKongSpecialAdministrativeRegion",2006,19.73319
EA_4T8_AG25T99_F,"Educational attainment: at least completed post-secondary (ISCED 4 or higher), population 25+ years, female (%)","China,HongKongSpecialAdministrativeRegion",2008,20.3007
EA_4T8_AG25T99_F,"Educational attainment: at least completed post-secondary (ISCED 4 or higher), population 25+ years, female (%)","China,HongKongSpecialAdministrativeRegion",2009,20.27641
EA_4T8_AG25T99_F,"Educational attainment: at least completed post-secondary (ISCED 4 or higher), population 25+ years, female (%)","China,HongKongSpecialAdministrativeRegion",2010,20.55261
EA_4T8_AG25T99_F,"Educational attainment: at least completed post-secondary (ISCED 4 or higher), population 25+ years, female (%)","China,HongKongSpecialAdministrativeRegion",2011,21.846
EA_4T8_AG25T99_F,"Educational attainment: at least completed post-secondary (ISCED 4 or higher), population 25+ years, female (%)","China,HongKongSpecialAdministrativeRegion",2014,24.14948
EA_4T8_AG25T99_F,"Educational attainment: at least completed post-secondary (ISCED 4 or higher), population 25+ years, female (%)","China,HongKongSpecialAdministrativeRegion",2015,24.81957
EA_7T8_AG25T99_F,"Educational attainment: at least master's or equivalent (ISCED 7 or higher), population 25+ years, female (%)",Georgia,2012,27.10073
EA_7T8_AG25T99_F,"Educational attainment: at least master's or equivalent (ISCED 7 or higher), population 25+ years, female (%)",Georgia,2014,17.08785
EA_8_AG25T99_F,"Educational attainment: doctoral or equivalent (ISCED 8), population 25+ years, female (%)",Cyprus,2013,0.37128
EA_8_AG25T99_F,"Educational attainment: doctoral or equivalent (ISCED 8), population 25+ years, female (%)",Cyprus,2014,0.48656
EA_8_AG25T99_F,"Educational attainment: doctoral or equivalent (ISCED 8), population 25+ years, female (%)",Cyprus,2015,0.43204
EA_2T8_AG25T99_F,"Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, female (%)",Oman,2003,32.74653
EA_2T8_AG25T99_F,"Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, female (%)",Oman,2008,47.22171
EA_2T8_AG25T99_F,"Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, female (%)",Oman,2010,51.11435
EA_2T8_AG25T99_F,"Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, female (%)",Oman,2015,73.4094
